Session_Name_	Trial_Index_	Trial_Recycled_	TRIAL_TYPE	trial_variant	TRIAL_NUMBER	TRIAL_ITERATION_VAL	frame_tilt	rod_tilt	response	step_size	reversal	reversal_num	RT	probe_del	alpha_entrain_refreshes	rod_tilt_val
200207ss	112	False	real	OL	109	4	-15	    4.00	1	   -4.00	1	1	1197564.00	15	5	NULL
200207ss	113	False	real	HL	110	4	15	    4.00	1	   -4.00	1	1	  538.76	-3	5	NULL
200207ss	114	False	real	IR	111	4	-15	   -4.00	0	    4.00	1	1	1209300.00	-15	0	NULL
200207ss	115	False	real	CR	112	4	-15	   -4.00	0	    4.00	1	1	1216485.00	15	7	NULL
200207ss	116	False	real	OR	113	4	-15	   -4.00	0	    4.00	1	1	1223583.00	15	5	NULL
200207ss	117	False	real	AL	114	4	-15	    4.00	1	   -4.00	1	1	  700.77	-15	7	NULL
200207ss	118	False	real	MR	115	4	-15	   -4.00	0	    4.00	1	1	1232964.00	-3	0	NULL
200207ss	119	False	real	DR	116	4	15	   -4.00	0	    4.00	1	1	1238414.00	15	7	NULL
200207ss	120	False	real	RL	117	4	15	    4.00	1	   -4.00	1	1	  578.74	-15	5	NULL
200207ss	121	False	real	RR	118	4	15	   -4.00	0	    4.00	1	1	  551.13	-15	5	NULL
200207ss	122	False	real	LR	119	4	15	   -4.00	0	    4.00	1	1	1252570.00	15	0	NULL
200207ss	123	False	real	CL	120	4	-15	    4.00	1	   -4.00	1	1	1259439.00	15	7	NULL
200207ss	124	False	real	EL	121	4	-15	    4.00	1	   -4.00	1	1	  477.75	-3	7	NULL
200207ss	125	False	real	JL	122	4	15	    4.00	1	   -4.00	1	1	1271742.00	-15	0	NULL
200207ss	126	False	real	QL	123	4	-15	    4.00	1	   -4.00	1	1	  552.45	-15	5	NULL
200207ss	127	False	real	GL	124	4	15	    4.00	1	   -4.00	1	1	  401.66	-3	7	NULL
200207ss	128	False	real	FR	125	4	-15	   -4.00	0	    4.00	1	1	  428.46	-3	5	NULL
200207ss	129	False	real	NR	126	4	15	   -4.00	0	    4.00	1	1	1290585.00	-3	0	NULL
200207ss	130	False	real	AR	127	4	-15	   -4.00	0	    4.00	1	1	  624.04	-15	7	NULL
200207ss	131	False	real	ML	128	4	-15	    4.00	1	   -4.00	1	1	1299680.00	-3	0	NULL
200207ss	133	False	real	DL	129	4	15	    4.00	1	   -4.00	1	1	1309686.00	15	7	NULL
200207ss	134	False	real	FL	130	4	-15	    4.00	1	   -4.00	1	1	  694.19	-3	5	NULL
200207ss	135	False	real	BL	131	4	15	    4.00	1	   -4.00	1	1	  501.64	-15	7	NULL
