Session_Name_	Trial_Index_	Trial_Recycled_	TRIAL_TYPE	trial_variant	TRIAL_NUMBER	TRIAL_ITERATION_VAL	frame_tilt	rod_tilt	response	step_size	reversal	reversal_num	RT	probe_del	alpha_entrain_refreshes	rod_tilt_val
200303LH	235	False	real	GL	181	6	15	    2.00	1	   -1.00	1	3	  292.75	-3	7	NULL
200303LH	236	False	real	KL	182	6	-15	   -4.00	1	   -4.00	0	1	3257441.00	15	0	NULL
200303LH	238	False	real	AR	183	6	-15	   -2.00	1	   -2.00	0	2	  608.94	-15	7	NULL
200303LH	239	False	real	BR	184	6	15	   -2.00	1	   -2.00	0	2	  812.69	-15	7	NULL
200303LH	240	False	real	CR	185	6	-15	   -2.00	1	   -2.00	0	2	3276780.00	15	7	NULL
200303LH	241	False	real	FL	186	6	-15	   -4.00	1	   -4.00	0	1	  370.18	-3	5	NULL
200303LH	242	False	real	DR	187	6	15	   -8.00	1	   -2.00	1	2	3288710.00	15	7	NULL
200303LH	243	False	real	PL	188	6	15	   -4.00	0	    2.00	1	2	3293874.00	15	5	NULL
200303LH	244	False	real	HR	189	6	15	   -2.00	1	   -2.00	0	2	  583.61	-3	5	NULL
200303LH	245	False	real	OR	190	6	-15	   10.00	1	   -2.00	0	2	3307443.00	15	5	NULL
200303LH	246	False	real	NR	191	6	15	    4.00	1	   -2.00	1	2	3312754.00	-3	0	NULL
200303LH	247	False	real	OL	192	6	-15	   -4.00	1	   -4.00	0	1	3317679.00	15	5	NULL
200303LH	248	False	real	RL	193	6	15	   -4.00	0	    2.00	1	2	  886.45	-15	5	NULL
200303LH	249	False	real	KR	194	6	-15	   -8.00	0	    4.00	0	1	3327810.00	15	0	NULL
200303LH	250	False	real	DL	195	6	15	    8.00	1	   -4.00	0	1	3333396.00	15	7	NULL
200303LH	251	False	real	EL	196	6	-15	   -4.00	0	    2.00	1	2	  766.15	-3	7	NULL
200303LH	252	False	real	MR	197	6	-15	   -2.00	1	   -2.00	0	2	3343048.00	-3	0	NULL
200303LH	253	False	real	NL	198	6	15	   -4.00	0	    2.00	1	2	3347638.00	-3	0	NULL
200303LH	254	False	real	ML	199	6	-15	   -4.00	1	   -4.00	0	1	3353843.00	-3	0	NULL
200303LH	255	False	real	FR	200	6	-15	   -8.00	0	    4.00	0	1	  616.65	-3	5	NULL
200303LH	256	False	real	BL	201	6	15	   -4.00	0	    2.00	1	2	  597.17	-15	7	NULL
200303LH	257	False	real	QL	202	6	-15	   -4.00	0	    2.00	1	2	  540.33	-15	5	NULL
200303LH	258	False	real	RR	203	6	15	   -2.00	0	    1.00	1	3	  824.73	-15	5	NULL
200303LH	259	False	real	LL	204	6	15	   -4.00	0	    2.00	1	2	3384083.00	15	0	NULL
200303LH	260	False	real	QR	205	6	-15	    4.00	1	   -2.00	1	2	  629.88	-15	5	NULL
200303LH	261	False	real	PR	206	6	15	    4.00	1	   -2.00	1	2	3395543.00	15	5	NULL
200303LH	262	False	real	JR	207	6	15	   -2.00	0	    1.00	1	3	3402644.00	-15	0	NULL
200303LH	263	False	real	ER	208	6	-15	   -8.00	0	    4.00	0	1	  441.13	-3	7	NULL
200303LH	264	False	real	IL	209	6	-15	   -4.00	0	    2.00	1	2	3411606.00	-15	0	NULL
200303LH	265	False	real	HL	210	6	15	    8.00	1	   -4.00	0	1	  704.27	-3	5	NULL
200303LH	266	False	real	IR	211	6	-15	   -2.00	0	    1.00	1	3	3421698.00	-15	0	NULL
200303LH	267	False	real	LR	212	6	15	   -2.00	1	   -2.00	0	2	3427029.00	15	0	NULL
200303LH	268	False	real	JL	213	6	15	   -4.00	0	    2.00	1	2	3431706.00	-15	0	NULL
200303LH	269	False	real	GR	214	6	15	   -2.00	0	    1.00	1	3	  460.07	-3	7	NULL
200303LH	270	False	real	AL	215	6	-15	   -4.00	0	    2.00	1	2	  771.39	-15	7	NULL
200303LH	271	False	real	CL	216	6	-15	   -4.00	0	    2.00	1	2	3452365.00	15	7	NULL
200303LH	272	False	real	OR	217	7	-15	    8.00	1	   -2.00	0	2	3457501.00	15	5	NULL
200303LH	273	False	real	KL	218	7	-15	   -8.00	0	    2.00	1	2	3467607.00	15	0	NULL
200303LH	274	False	real	CR	219	7	-15	   -4.00	1	   -2.00	0	2	3472489.00	15	7	NULL
200303LH	275	False	real	DR	220	7	15	  -10.00	0	    1.00	1	3	3488201.00	15	7	NULL
200303LH	276	False	real	BL	221	7	15	   -2.00	0	    2.00	0	2	  819.28	-15	7	NULL
200303LH	277	False	real	BR	222	7	15	   -4.00	0	    1.00	1	3	  654.24	-15	7	NULL
200303LH	278	False	real	LR	223	7	15	   -4.00	0	    1.00	1	3	3503093.00	15	0	NULL
200303LH	279	False	real	RL	224	7	15	   -2.00	0	    2.00	0	2	  820.90	-15	5	NULL
200303LH	280	False	real	QR	225	7	-15	    2.00	1	   -2.00	0	2	  862.78	-15	5	NULL
200303LH	281	False	real	GR	226	7	15	   -1.00	1	   -1.00	1	4	  464.48	-3	7	NULL
200303LH	282	False	real	NL	227	7	15	   -2.00	0	    2.00	0	2	3522543.00	-3	0	NULL
200303LH	283	False	real	EL	228	7	-15	   -2.00	1	   -1.00	1	3	  516.44	-3	7	NULL
200303LH	284	False	real	AL	229	7	-15	   -2.00	1	   -1.00	1	3	  566.26	-15	7	NULL
200303LH	285	False	real	LL	230	7	15	   -2.00	1	   -1.00	1	3	3536829.00	15	0	NULL
200303LH	286	False	real	FL	231	7	-15	   -8.00	0	    2.00	1	2	  651.44	-3	5	NULL
200303LH	287	False	real	DL	232	7	15	    4.00	1	   -4.00	0	1	3548215.00	15	7	NULL
200303LH	288	False	real	RR	233	7	15	   -1.00	1	   -1.00	1	4	  791.06	-15	5	NULL
200303LH	289	False	real	JR	234	7	15	   -1.00	1	   -1.00	1	4	3558571.00	-15	0	NULL
200303LH	290	False	real	AR	235	7	-15	   -4.00	1	   -2.00	0	2	  416.62	-15	7	NULL
200303LH	291	False	real	FR	236	7	-15	   -4.00	1	   -2.00	1	2	  551.40	-3	5	NULL
200303LH	292	False	real	GL	237	7	15	    1.00	1	   -1.00	0	3	  363.30	-3	7	NULL
200303LH	293	False	real	PR	238	7	15	    2.00	1	   -2.00	0	2	3584886.00	15	5	NULL
200303LH	294	False	real	IR	239	7	-15	   -1.00	1	   -1.00	1	4	3589454.00	-15	0	NULL
200303LH	295	False	real	ER	240	7	-15	   -4.00	1	   -2.00	1	2	  456.26	-3	7	NULL
200303LH	296	False	real	PL	241	7	15	   -2.00	1	   -1.00	1	3	3599118.00	15	5	NULL
200303LH	297	False	real	HR	242	7	15	   -4.00	0	    1.00	1	3	  757.94	-3	5	NULL
200303LH	298	False	real	ML	243	7	-15	   -8.00	0	    2.00	1	2	3619690.00	-3	0	NULL
200303LH	299	False	real	MR	244	7	-15	   -4.00	0	    1.00	1	3	3624574.00	-3	0	NULL
200303LH	300	False	real	QL	245	7	-15	   -2.00	0	    2.00	0	2	  374.45	-15	5	NULL
200303LH	301	False	real	KR	246	7	-15	   -4.00	0	    4.00	0	1	3636946.00	15	0	NULL
200303LH	302	False	real	CL	247	7	-15	   -2.00	1	   -1.00	1	3	3647020.00	15	7	NULL
200303LH	303	False	real	JL	248	7	15	   -2.00	0	    2.00	0	2	3652228.00	-15	0	NULL
200303LH	306	False	real	HL	249	7	15	    4.00	1	   -4.00	0	1	  400.12	-3	5	NULL
200303LH	307	False	real	IL	250	7	-15	   -2.00	1	   -1.00	1	3	3700554.00	-15	0	NULL
200303LH	311	False	real	NR	251	7	15	    2.00	1	   -2.00	0	2	3723472.00	-3	0	NULL
200303LH	312	False	real	OL	252	7	-15	   -8.00	1	   -4.00	0	1	3728320.00	15	5	NULL
200303LH	313	False	real	JR	253	8	15	   -2.00	1	   -1.00	0	4	3733151.00	-15	0	NULL
200303LH	314	False	real	DR	254	8	15	   -9.00	0	    1.00	0	3	3738221.00	15	7	NULL
200303LH	317	False	real	HL	255	8	15	    0.00	0	    2.00	1	2	  304.43	-3	5	NULL
200303LH	318	False	real	NR	256	8	15	    0.00	0	    1.00	1	3	3769822.00	-3	0	NULL
200303LH	320	False	real	EL	257	8	-15	   -3.00	1	   -1.00	0	3	  699.31	-3	7	NULL
